  PMO Teste       
     CUSTO MARGINAL DE DEMANDA - MEDIA PATAMARES           SUBMERCADO:SUDESTE                            

     ANO: 2024
                   1          2          3          4          5          6          7          8          9         10         11         12      MEDIA 
   889          0.00       0.00       0.00       0.00       0.00       0.00      49.31      48.11      40.50      47.57      65.29      11.32      37.44
   890          0.00       0.00       0.00       0.00       0.00      41.25      54.76      43.03      79.97      75.50      82.15     139.41      73.72
   891          0.00       0.00       0.00       0.00       0.00      38.70      50.70      46.53       5.65      22.23       5.24       8.91      25.42
   892          0.00       0.00       0.00       0.00       0.00      35.49       0.00      22.39      37.05       4.06       0.24       0.23      14.21
   893          0.00       0.00       0.00       0.00       0.00       0.00      40.07      17.00      27.08      31.83       0.39       0.62      16.71
   894          0.00       0.00       0.00       0.00       0.00       0.00      22.61      46.84      34.73      80.35      66.86      85.60      48.14
   895          0.00       0.00       0.00       0.00       0.00       0.00      42.56      47.31      46.52      45.60      25.78      21.26      32.72
   896          0.00       0.00       0.00       0.00       0.00      42.88      64.77      35.14      33.25      34.16       3.12       8.82      31.74
   897          0.00       0.00       0.00       0.00       0.00       0.00      45.80      83.33     107.91     153.59     237.79      56.02      97.78
   898          0.00       0.00       0.00       0.00       0.00       0.00       0.00      37.84      45.97      57.65      70.85      73.16      40.78
   899          0.00       0.00       0.00       0.00       0.00       0.00      32.28      27.39      13.17       9.52       9.04       3.31      13.53
   900          0.00       0.00       0.00       0.00       0.00       0.00      43.93      23.00      46.65      46.16     147.89      30.67      48.33
   901          0.00       0.00       0.00       0.00       0.00       0.00      64.64      41.45      57.21      66.95      66.75     131.61      61.23
   902          0.00       0.00       0.00       0.00       0.00       0.00      45.20      70.87      85.42     147.22     145.49     106.00      85.74
   903          0.00       0.00       0.00       0.00       0.00       0.00       0.00      11.87      25.29       0.14       0.04       0.18       5.36
   904          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       5.09       0.15       0.16       0.08       0.78
   905          0.00       0.00       0.00       0.00       0.00      39.96      39.78      47.13      36.40       4.09       1.61       0.00      24.14
   906          0.00       0.00       0.00       0.00       0.00       0.00      51.45      47.19      69.71      34.68      28.28       0.00      33.04
   907          0.00       0.00       0.00       0.00       0.00       0.00      44.65      47.86      43.87      53.04      27.77       3.07      31.47
   908          0.00       0.00       0.00       0.00       0.00       0.00      45.21      44.00      30.12      34.09       1.17       0.24      22.12
   909          0.00       0.00       0.00       0.00       0.00       0.00      38.45      59.06      57.88      72.68      61.57     102.64      56.04
   910          0.00       0.00       0.00       0.00       0.00       0.00      43.84      38.79      29.66      15.40       2.47       0.00      18.59
   911          0.00       0.00       0.00       0.00       0.00       0.00      32.76      66.90      95.99     134.31      91.03     104.26      75.04
   912          0.00       0.00       0.00       0.00       0.00      14.07      52.25      38.64      26.63      13.11      19.22       7.57      24.50
   913          0.00       0.00       0.00       0.00       0.00       0.00      35.48      34.92      26.06      38.78      51.16      12.78      28.46
   914          0.00       0.00       0.00       0.00       0.00       0.00      33.59      46.16      64.01     102.76     103.69      56.59      58.11
   915          0.00       0.00       0.00       0.00       0.00       0.00      46.79      48.44      83.21      60.46      69.12      62.66      52.95
   916          0.00       0.00       0.00       0.00       0.00       0.00      45.69      37.12      29.44       9.18       5.53       6.64      19.09
   917          0.00       0.00       0.00       0.00       0.00       0.00      18.23      21.82      13.74      23.97      46.29      22.41      20.92
   918          0.00       0.00       0.00       0.00       0.00       0.00       0.00      23.31      24.14      13.82       2.30       0.60       9.17
   919          0.00       0.00       0.00       0.00       0.00       0.00      52.06     102.67     100.42      98.91     112.75     116.22      83.29
   920          0.00       0.00       0.00       0.00       0.00       0.00      50.71      60.63      71.45      55.58      27.62      29.55      42.22
   921          0.00       0.00       0.00       0.00       0.00       0.00      32.95      41.14      27.40       1.82       0.17       0.57      14.86
   922          0.00       0.00       0.00       0.00       0.00       0.00      45.96      29.86      28.21      43.11       3.62       0.56      21.62
   923          0.00       0.00       0.00       0.00       0.00      45.68      38.77      39.44      69.77      32.69      85.71      64.69      53.82
   924          0.00       0.00       0.00       0.00       0.00       0.00      37.71      40.55      32.07       1.83       0.03       0.00      16.03
   925          0.00       0.00       0.00       0.00       0.00       0.00       0.00      19.23      27.45      46.94      40.08      33.00      23.82
   926          0.00       0.00       0.00       0.00       0.00      27.23      43.26      43.89      31.76      38.08       3.50       0.58      26.90
   927          0.00       0.00       0.00       0.00       0.00      33.33      40.77      43.34      66.53      34.47      11.29      11.84      34.51
   928          0.00       0.00       0.00       0.00       0.00      24.15      39.43      48.37      45.27       5.47      27.17      45.11      33.57
   929          0.00       0.00       0.00       0.00       0.00       0.00      38.62      33.98      18.19      32.89      15.31       5.77      20.68
   930          0.00       0.00       0.00       0.00       0.00       0.00      35.07      33.48      27.65      24.32       5.84       0.14      18.07
   931          0.00       0.00       0.00       0.00       0.00       0.00      35.33      30.08      38.45       2.81       0.23       0.05      15.28
   932          0.00       0.00       0.00       0.00       0.00       0.00      45.44      40.84      24.35      19.59      10.98      14.04      22.18
   933          0.00       0.00       0.00       0.00       0.00       0.00      43.79      19.10      28.05      55.22      50.86      53.28      35.76
   934          0.00       0.00       0.00       0.00       0.00       0.00       0.00      23.14      10.53       1.81       1.45       8.75       6.53
   935          0.00       0.00       0.00       0.00       0.00       0.00      51.79      66.35     104.83      98.11      73.26       7.26      57.37
   936          0.00       0.00       0.00       0.00       0.00      34.53      46.99      60.94      14.33       1.00       6.11       0.14      23.43
   937          0.00       0.00       0.00       0.00       0.00       0.00       0.00      20.60      21.32       5.08       8.24       0.13       7.91
   938          0.00       0.00       0.00       0.00       0.00       0.00      57.46      51.44      46.41      51.73      52.84      48.85      44.11
   939          0.00       0.00       0.00       0.00       0.00      25.46      55.67      28.17      30.95      26.60      48.43      29.00      34.90
   940          0.00       0.00       0.00       0.00       0.00       0.00      44.00      58.59     100.13      91.33     135.20      27.39      65.23
   941          0.00       0.00       0.00       0.00       0.00       0.00      37.10      48.64      41.78      45.47       2.20       0.29      25.07
   942          0.00       0.00       0.00       0.00       0.00      40.99      62.26      83.26      81.29     138.77      77.93     104.64      84.16
   943          0.00       0.00       0.00       0.00       0.00       0.00      45.80      48.90      46.50      58.54       7.20       0.55      29.64
   944          0.00       0.00       0.00       0.00       0.00      47.15      39.57      58.87      54.16      96.72      37.38      60.99      56.41
   945          0.00       0.00       0.00       0.00       0.00      24.20      34.26      39.65      28.67      21.78      58.45      82.55      41.37
   946          0.00       0.00       0.00       0.00       0.00      48.85      32.31      46.64      35.89       9.73      19.26       2.02      27.81
   947          0.00       0.00       0.00       0.00       0.00       0.00      43.29      24.27      33.73      23.82      15.98       0.00      20.16
   948          0.00       0.00       0.00       0.00       0.00       0.00      42.88      40.43      25.17      18.30       4.23       3.19      19.17
   949          0.00       0.00       0.00       0.00       0.00      40.04      40.19      33.07      40.99      33.53      15.36      16.98      31.45
   950          0.00       0.00       0.00       0.00       0.00       0.00      33.52      42.19      33.40      69.09      56.00     169.59      57.68
   951          0.00       0.00       0.00       0.00       0.00      21.84      43.27      44.50      30.91      38.15      26.61      13.00      31.18
   952          0.00       0.00       0.00       0.00       0.00       0.00      28.90      45.61      35.94       1.13       0.88       0.04      16.07
   953          0.00       0.00       0.00       0.00       0.00      32.74       0.00      29.34       7.93       8.35      21.97       9.15      15.64
   954          0.00       0.00       0.00       0.00       0.00      32.63      54.16      40.59      30.19      45.67      56.57      35.77      42.22
   955          0.00       0.00       0.00       0.00       0.00      44.41      31.98      42.55      61.68      90.95      57.99       5.70      47.89
   956          0.00       0.00       0.00       0.00       0.00       0.00      40.78      38.90      49.11      21.10      18.74       8.22      25.26
   957          0.00       0.00       0.00       0.00       0.00       5.85      33.37      39.01      49.07      49.29      70.83     132.95      54.34
   958          0.00       0.00       0.00       0.00       0.00       0.00       0.00      11.96      10.26      17.77      10.04       0.01       7.15
   959          0.00       0.00       0.00       0.00       0.00      44.75      53.33      79.91      92.93     151.72     105.79     116.41      92.12
   960          0.00       0.00       0.00       0.00       0.00       0.00      32.21      34.45      39.54      22.61       3.95       2.08      19.26
   961          0.00       0.00       0.00       0.00       0.00      25.12      48.55      49.67      67.03      28.81      18.59       0.00      33.97
   962          0.00       0.00       0.00       0.00       0.00       0.00      42.26      69.10      47.31      92.93     118.64     109.62      68.55
   963          0.00       0.00       0.00       0.00       0.00       0.00      50.26       0.00       8.49       0.28       0.08       0.04       8.45
   964          0.00       0.00       0.00       0.00       0.00       0.00      36.76      49.55      55.22      55.73      50.27      17.69      37.89
   965          0.00       0.00       0.00       0.00       0.00       0.00       0.00      14.67      30.81      26.75      51.73      14.78      19.82
   966          0.00       0.00       0.00       0.00       0.00      23.79      48.46      52.72      78.44      76.03     102.85       2.74      55.00
   967          0.00       0.00       0.00       0.00       0.00      37.29      72.52      72.46      96.25      99.52     161.96     102.38      91.77
   968          0.00       0.00       0.00       0.00       0.00       0.00      48.46      62.53      69.72      97.52      98.62     145.62      74.64
   969          0.00       0.00       0.00       0.00       0.00      49.07      33.76      35.57      32.13      44.77      55.70       9.45      37.21
   970          0.00       0.00       0.00       0.00       0.00       0.00      47.12      71.02      41.03      47.41      11.52       8.02      32.30
   971          0.00       0.00       0.00       0.00       0.00      15.89      31.97      37.73      74.14      49.81     105.87     112.97      61.20
   972          0.00       0.00       0.00       0.00       0.00      21.61      54.43      45.19      71.86      49.26      90.27     118.78      64.49
   973          0.00       0.00       0.00       0.00       0.00       0.00      34.33      37.64      40.19       9.48      14.30       3.98      19.99
   974          0.00       0.00       0.00       0.00       0.00       0.00       0.00      16.87       4.55       1.97       0.00       0.00       3.34
   975          0.00       0.00       0.00       0.00       0.00       0.00      46.63      71.13      38.11      19.91      26.11      21.82      31.96
   976          0.00       0.00       0.00       0.00       0.00       0.00       0.00      22.02      26.56       6.94       0.21       0.08       7.97
   977          0.00       0.00       0.00       0.00       0.00       0.00      46.88      40.75      65.46      23.44      41.66      69.84      41.15
   978          0.00       0.00       0.00       0.00       0.00       0.00      34.39      27.97      26.18       3.75       1.85       1.84      13.71
   979          0.00       0.00       0.00       0.00       0.00       0.00      44.28      35.27      55.78      57.72      44.42      20.01      36.78
   980          0.00       0.00       0.00       0.00       0.00       0.00       0.00      45.66      59.04      10.50       6.68       1.68      17.65
   981          0.00       0.00       0.00       0.00       0.00      48.23      67.80      47.32      53.30      66.11      78.96     106.92      66.95
   982          0.00       0.00       0.00       0.00       0.00      39.07      45.79      49.50      81.96       7.88       5.96       0.67      32.98
   983          0.00       0.00       0.00       0.00       0.00       0.00      39.63      45.32      47.81      68.02     104.19     151.59      65.22
   984          0.00       0.00       0.00       0.00       0.00      31.07      37.32      46.52      46.23      36.72      51.55      75.13      46.36
   985          0.00       0.00       0.00       0.00       0.00       0.00       0.00      41.15      41.89      46.98      65.36      40.49      33.69
   986          0.00       0.00       0.00       0.00       0.00       0.00      29.37      44.14      39.95       0.00       0.00       0.00      16.21
   987          0.00       0.00       0.00       0.00       0.00       0.00      51.78      39.77      46.88      22.41      58.32       3.52      31.81
   988          0.00       0.00       0.00       0.00       0.00       0.00      47.51      67.30      47.66      73.63      94.08     112.36      63.22
   989          0.00       0.00       0.00       0.00       0.00      44.03      59.02      41.78      67.47      34.28      27.00      83.85      51.06
   990          0.00       0.00       0.00       0.00       0.00      43.09      50.73      26.16      31.88      55.46      51.19      22.01      40.08
   991          0.00       0.00       0.00       0.00       0.00       0.00      39.89      32.16      29.80      11.80       4.72      58.17      25.22
   992          0.00       0.00       0.00       0.00       0.00       0.00      61.96      48.13      33.15      18.92      16.26       5.75      26.31
   993          0.00       0.00       0.00       0.00       0.00       0.00      43.99      44.30      42.68      34.86      41.28      82.18      41.33
   994          0.00       0.00       0.00       0.00       0.00       0.00      31.74      23.47      30.53      50.51      72.37      79.81      41.20
   995          0.00       0.00       0.00       0.00       0.00      37.45      33.03      25.14      28.36      79.94      55.23      66.70      46.55
   996          0.00       0.00       0.00       0.00       0.00      39.02      39.74      56.49      68.11      13.24      70.40       2.76      41.39
   997          0.00       0.00       0.00       0.00       0.00       0.00       0.00      36.31       4.72       0.00       0.19       0.00       5.89
   998          0.00       0.00       0.00       0.00       0.00       0.00      41.78      59.48      65.16      35.58      53.57     132.76      55.47
   999          0.00       0.00       0.00       0.00       0.00      40.66      37.61      20.75      28.46       4.92       2.08       0.00      19.21
  1000          0.00       0.00       0.00       0.00       0.00       0.00       0.00      11.45       5.69       0.15       0.21       0.00       2.50
  1001          0.00       0.00       0.00       0.00       0.00      44.23      49.87      38.75      34.27      33.84      34.91       0.13      33.71
  1002          0.00       0.00       0.00       0.00       0.00       0.00       0.00      14.59      38.37      88.26     111.36     171.18      60.54
  1003          0.00       0.00       0.00       0.00       0.00      39.79      51.19      47.78      26.46      15.77      14.13      31.84      32.42
  1004          0.00       0.00       0.00       0.00       0.00      46.45      66.37      77.46      60.28      22.72      30.54      29.91      47.68
  1005          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      13.42      22.62       7.99       0.19       6.32
  1006          0.00       0.00       0.00       0.00       0.00       0.00      47.96      42.19      80.45      48.06      42.20      28.59      41.35
  1007          0.00       0.00       0.00       0.00       0.00       0.00      39.03      44.52      69.44      57.91      64.42      54.18      47.07
  1008          0.00       0.00       0.00       0.00       0.00      21.42      39.13      31.36      29.08      47.14      34.62       4.14      29.56
  1009          0.00       0.00       0.00       0.00       0.00      36.88      45.62      86.50      69.34      66.30      28.68      46.21      54.22
  1010          0.00       0.00       0.00       0.00       0.00       0.00      25.60      33.10      10.08       4.97       1.64       0.00      10.77
  1011          0.00       0.00       0.00       0.00       0.00      40.16      79.83     132.15     150.13     159.29     191.15     148.90     128.80
  1012          0.00       0.00       0.00       0.00       0.00       0.00      42.45      42.92      58.03      22.13       3.65       4.61      24.83
  1013          0.00       0.00       0.00       0.00       0.00      42.94      56.05      35.73      69.72      78.90      81.36      98.96      66.24
  1014          0.00       0.00       0.00       0.00       0.00       0.00      52.60      34.80      49.42      53.48      69.14      72.05      47.36
  1015          0.00       0.00       0.00       0.00       0.00       0.00      50.16      53.81      16.28      20.23      24.24      11.65      25.20
  1016          0.00       0.00       0.00       0.00       0.00      47.31      46.62      22.40      22.35       6.71      21.09       8.79      25.04
  1017          0.00       0.00       0.00       0.00       0.00       0.00       0.00      37.87      17.03       2.97       6.78       5.22       9.98
  1018          0.00       0.00       0.00       0.00       0.00       0.00      40.07      51.79      51.30      35.45       4.43       1.56      26.37
  1019          0.00       0.00       0.00       0.00       0.00       0.00      41.76      36.64      44.43      60.54      51.19      62.90      42.49
  1020          0.00       0.00       0.00       0.00       0.00      37.55      38.44      62.21      97.96      88.92     132.61     164.50      88.88
  1021          0.00       0.00       0.00       0.00       0.00       0.00      31.36      64.94      67.53      33.04      18.81       3.00      31.24
  1022          0.00       0.00       0.00       0.00       0.00       0.00      41.24      61.09      70.92      70.88      56.47      47.34      49.71
  1023          0.00       0.00       0.00       0.00       0.00       0.00      38.94      40.21      40.29      47.66      56.81      31.03      36.42
  1024          0.00       0.00       0.00       0.00       0.00       0.00      58.84      71.12     106.24      63.44      70.01      31.33      57.28
  1025          0.00       0.00       0.00       0.00       0.00       0.00      19.11      11.50       9.44       4.07       1.14       0.00       6.47
  1026          0.00       0.00       0.00       0.00       0.00      39.27      51.41      62.28      65.07      89.25     105.48     109.48      74.61
  1027          0.00       0.00       0.00       0.00       0.00      44.85      63.31      58.50      78.73      53.20      63.49     104.06      66.59
  1028          0.00       0.00       0.00       0.00       0.00       0.00      41.34      41.96      34.61      39.08      61.52      49.55      38.30
  1029          0.00       0.00       0.00       0.00       0.00       0.00      49.76      58.52      76.04      94.60      98.67     108.38      69.43
  1030          0.00       0.00       0.00       0.00       0.00      28.09      36.24      40.45      40.15      48.95      29.17       4.36      32.49
  1031          0.00       0.00       0.00       0.00       0.00       0.00      31.14      50.89      71.25      83.35     153.61     146.37      76.66
  1032          0.00       0.00       0.00       0.00       0.00      34.39      58.83      78.53      99.99      79.51      77.65      45.03      67.71
  1033          0.00       0.00       0.00       0.00       0.00       0.00      37.64      50.48      33.19      18.38       3.63       0.08      20.49
  1034          0.00       0.00       0.00       0.00       0.00      29.30      37.19      45.25      40.17       4.32      26.19      21.42      29.12
  1035          0.00       0.00       0.00       0.00       0.00       0.00      44.95      47.90      57.50       2.60       5.44       0.00      22.63
  1036          0.00       0.00       0.00       0.00       0.00       0.00       0.00       8.74       0.00       0.00       0.00       0.00       1.25
  1037          0.00       0.00       0.00       0.00       0.00       0.00      34.58      42.22      23.89       1.82       0.39       0.00      14.70
  1038          0.00       0.00       0.00       0.00       0.00       0.00       0.00      23.38      46.57      55.93      84.43     132.25      48.94
  1039          0.00       0.00       0.00       0.00       0.00       0.00      51.24      62.52      64.57      69.85      99.54      34.04      54.54
  1040          0.00       0.00       0.00       0.00       0.00       0.00      54.15      61.96      69.14      34.02      33.01      32.80      40.73
  1041          0.00       0.00       0.00       0.00       0.00       0.00       0.00       9.99      35.58      21.91      27.96       7.29      14.68
  1042          0.00       0.00       0.00       0.00       0.00       0.00       0.00      33.78      29.31      54.16      68.01      82.68      38.28
  1043          0.00       0.00       0.00       0.00       0.00       0.00      34.70      40.81      47.11     100.36     135.71     222.82      83.07
  1044          0.00       0.00       0.00       0.00       0.00      40.14      44.23      51.34      54.69      67.15      65.00      53.73      53.76
  1045          0.00       0.00       0.00       0.00       0.00       0.00      47.39      38.77      47.62      42.74      65.46     101.56      49.08
  1046          0.00       0.00       0.00       0.00       0.00      49.27      41.72      43.25      75.63     107.62      88.55      10.96      59.57
  1047          0.00       0.00       0.00       0.00       0.00       0.00      39.29      45.60      38.26       8.33      11.24       0.00      20.39
  1048          0.00       0.00       0.00       0.00       0.00      25.72      40.76      44.99      59.93      66.37      43.13      19.97      42.98
  1049          0.00       0.00       0.00       0.00       0.00      40.96      43.92      55.67      34.61      52.84      25.43       5.73      37.02
  1050          0.00       0.00       0.00       0.00       0.00      33.98       0.00       8.42       4.71      13.14       3.05       6.88      10.03
  1051          0.00       0.00       0.00       0.00       0.00       0.00      48.72      59.21      70.17      54.32       0.46       0.10      33.28
  1052          0.00       0.00       0.00       0.00       0.00       0.00      43.41      42.62      38.43      49.17      43.54      75.37      41.79
  1053          0.00       0.00       0.00       0.00       0.00      17.16       0.00       0.00       7.58      10.87       3.67       8.85       6.88
  1054          0.00       0.00       0.00       0.00       0.00      30.41      53.62      44.96      42.02      68.05      74.32     100.57      59.14
  1055          0.00       0.00       0.00       0.00       0.00      38.68      63.28      69.07      97.29     157.04     102.57      89.77      88.24
  1056          0.00       0.00       0.00       0.00       0.00      42.58      45.81      45.25      56.94      65.23      27.09       0.02      40.42
  1057          0.00       0.00       0.00       0.00       0.00      39.03      37.67      39.77      50.03      22.47       1.95       3.92      27.84
  1058          0.00       0.00       0.00       0.00       0.00      44.45      66.45      41.83      54.79      61.64      49.01       9.78      46.85
  1059          0.00       0.00       0.00       0.00       0.00       0.00      41.42      60.36      37.43      31.55       5.31       0.00      25.15
  1060          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      10.95       0.85       0.24       0.00       1.72
  1061          0.00       0.00       0.00       0.00       0.00       0.00      44.02      47.90      60.24      48.27      75.90       3.97      40.04
  1062          0.00       0.00       0.00       0.00       0.00       0.00      42.01      36.24      44.71      22.02      55.62      12.44      30.43
  1063          0.00       0.00       0.00       0.00       0.00       0.00       0.00      36.76      23.49      32.12      11.07       1.67      15.02
  1064          0.00       0.00       0.00       0.00       0.00       0.00      51.17      59.87      69.63       9.44       6.63       7.42      29.17
  1065          0.00       0.00       0.00       0.00       0.00      16.60      20.66      48.73      23.28      48.55      50.23      61.33      38.48
  1066          0.00       0.00       0.00       0.00       0.00       0.00      38.37      40.26      51.93      57.10      65.00      36.90      41.37
  1067          0.00       0.00       0.00       0.00       0.00       0.00      48.26      48.04      76.06      90.13     100.06      85.68      64.03
  1068          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      14.53      27.69       0.42       0.02       6.10
  1069          0.00       0.00       0.00       0.00       0.00       0.00      49.69      71.21      43.13      74.39      62.28      73.98      53.53
  1070          0.00       0.00       0.00       0.00       0.00      41.62      63.68      61.79      36.50      31.69      51.29      20.06      43.80
  1071          0.00       0.00       0.00       0.00       0.00       0.00      29.16      24.67      10.58      25.93      15.92      19.55      17.97
  1072          0.00       0.00       0.00       0.00       0.00       0.00      63.82      40.85      55.80      69.88     104.80      15.99      50.16
  1073          0.00       0.00       0.00       0.00       0.00       0.00      39.68      51.85      46.42      67.81      77.74      33.07      45.23
  1074          0.00       0.00       0.00       0.00       0.00       0.00      40.83      45.47       2.16       0.14       0.11       0.00      12.67
  1075          0.00       0.00       0.00       0.00       0.00       0.00       0.00      20.87      25.08      29.29      35.01      69.18      25.63
  1076          0.00       0.00       0.00       0.00       0.00       0.00      50.18      48.04      44.93      50.03      50.79       9.03      36.14
  1077          0.00       0.00       0.00       0.00       0.00       0.00      52.12      66.79      54.07      88.97      58.90      84.61      57.92
  1078          0.00       0.00       0.00       0.00       0.00       0.00      66.37      62.10      45.72      85.44      68.96      16.73      49.33
  1079          0.00       0.00       0.00       0.00       0.00       0.00      41.64      40.31      61.29      84.98     108.52     111.01      63.97
  1080          0.00       0.00       0.00       0.00       0.00      44.14      61.41      52.20      60.54      55.00      34.20       0.00      43.93
  1081          0.00       0.00       0.00       0.00       0.00      37.42      47.68      62.56     113.37     150.02     123.37      99.47      90.56
  1082          0.00       0.00       0.00       0.00       0.00      41.05      24.66      20.35      19.00       3.52       0.00       0.00      15.51
  1083          0.00       0.00       0.00       0.00       0.00       0.00      57.44       0.00      12.11      31.50      59.03      72.41      33.21
  1084          0.00       0.00       0.00       0.00       0.00      36.19      44.84      34.94      69.95      78.76      47.59      21.87      47.73
  1085          0.00       0.00       0.00       0.00       0.00       0.00      44.65      59.54      33.26      69.86      70.98      74.42      50.39
  1086          0.00       0.00       0.00       0.00       0.00       0.00      14.69      26.85      30.06       4.04       2.14       2.20      11.43
  1087          0.00       0.00       0.00       0.00       0.00       0.00      26.22      23.10      35.00      54.86      45.63       0.14      26.42
  1088          0.00       0.00       0.00       0.00       0.00      18.56      65.97      43.47      73.62      74.28     101.60     131.18      72.67
  1089          0.00       0.00       0.00       0.00       0.00       0.00      31.11      19.90      26.44      52.76      49.92      98.59      39.82
  1090          0.00       0.00       0.00       0.00       0.00       0.00      49.21      67.02      72.42     100.78      96.62      60.95      63.86
  1091          0.00       0.00       0.00       0.00       0.00       5.94      47.35      43.12      61.94      96.03      38.89     108.48      57.39
  1092          0.00       0.00       0.00       0.00       0.00       0.00      30.11      30.74      36.84      20.75      21.29       4.42      20.59
  1093          0.00       0.00       0.00       0.00       0.00       0.00      30.46      59.49      68.88      53.75      73.86      70.44      50.98
  1094          0.00       0.00       0.00       0.00       0.00       0.00      40.58      76.17      63.39      86.58     125.99     109.26      71.71
  1095          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      11.88       0.68       1.65       0.21       2.06
  1096          0.00       0.00       0.00       0.00       0.00       0.00       0.00      24.47      13.23       7.09       6.70       1.49       7.57
  1097          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      13.52      22.98      26.62       0.61       9.10
  1098          0.00       0.00       0.00       0.00       0.00       0.00      45.06      46.22      57.34      16.31       0.23      20.05      26.46
  1099          0.00       0.00       0.00       0.00       0.00       0.00      31.59      32.80      26.33       7.24      28.73       3.28      18.57
  1100          0.00       0.00       0.00       0.00       0.00       0.00      47.05      12.12      36.83      49.61      36.40      33.65      30.81
  1101          0.00       0.00       0.00       0.00       0.00       0.00       0.00      31.58      25.27      38.04      13.97       3.48      16.05
  1102          0.00       0.00       0.00       0.00       0.00       0.00       3.96      34.84      12.82      41.54       4.45      64.61      23.17
  1103          0.00       0.00       0.00       0.00       0.00       0.00      34.92      32.16      40.32      21.10      11.90      21.11      23.07
  1104          0.00       0.00       0.00       0.00       0.00       0.00      50.76      37.08      33.52      47.04      61.63      49.01      39.86
  1105          0.00       0.00       0.00       0.00       0.00       0.00      48.45      45.85      50.26      61.59     104.66      20.98      47.40
  1106          0.00       0.00       0.00       0.00       0.00      41.37      40.40      42.79      57.34      92.56     118.84      88.34      68.81
  1107          0.00       0.00       0.00       0.00       0.00       0.00      23.87      59.49      52.94      44.68      28.74       0.00      29.96
  1108          0.00       0.00       0.00       0.00       0.00       0.00      50.98      40.57      95.57      70.01      30.36      62.30      49.97
  1109          0.00       0.00       0.00       0.00       0.00      31.92       7.32       0.00      10.00      15.11       3.12       5.00      10.35
  1110          0.00       0.00       0.00       0.00       0.00       0.00      29.63      47.15      35.04      34.59      35.27      22.35      29.15
  1111          0.00       0.00       0.00       0.00       0.00       0.00      47.23      48.96      59.32      65.74      11.78      32.62      37.95
  1112          0.00       0.00       0.00       0.00       0.00       0.00      57.61      46.03      72.55      33.10      15.43       5.45      32.88
  1113          0.00       0.00       0.00       0.00       0.00       0.00      25.57      43.19      27.06      11.26      12.98       0.00      17.15
  1114          0.00       0.00       0.00       0.00       0.00       0.00      51.84      47.12      26.55       7.33       3.16       0.08      19.44
  1115          0.00       0.00       0.00       0.00       0.00       0.00      36.41      48.00      70.35      54.77     108.16      90.08      58.25
  1116          0.00       0.00       0.00       0.00       0.00       0.00      38.89      41.37      26.72      11.93       0.26       0.30      17.07
  1117          0.00       0.00       0.00       0.00       0.00       0.00      39.86      44.87      36.07      24.14       4.22       0.00      21.31
  1118          0.00       0.00       0.00       0.00       0.00       0.00       0.00      11.48      10.16       1.79       0.00       0.00       3.35
  1119          0.00       0.00       0.00       0.00       0.00       0.00      40.18      47.79      49.86      37.82      65.64       9.33      35.80
  1120          0.00       0.00       0.00       0.00       0.00       0.00       0.00       6.00       6.05       0.97       9.16       1.88       3.44
  1121          0.00       0.00       0.00       0.00       0.00       0.00      41.15      55.16      66.13      45.24       0.61       3.55      30.26
  1122          0.00       0.00       0.00       0.00       0.00      43.38      48.77      59.32      98.49      78.85      28.86       0.00      51.10
  1123          0.00       0.00       0.00       0.00       0.00       0.00       0.00      49.87      27.15      12.56       4.49       3.13      13.89
  1124          0.00       0.00       0.00       0.00       0.00       0.00      58.38      72.07      58.44      76.94      18.47       5.57      41.41
  1125          0.00       0.00       0.00       0.00       0.00      38.90      66.28      77.01     107.36      32.71       5.97       0.00      46.89
  1126          0.00       0.00       0.00       0.00       0.00       0.00      44.55      44.25      35.45      89.33     102.66     161.33      68.23
  1127          0.00       0.00       0.00       0.00       0.00       0.00      35.86      46.51      14.60      33.97      28.17      18.55      25.38
  1128          0.00       0.00       0.00       0.00       0.00       0.00       0.00       4.76      37.84      45.44      51.52      82.70      31.75
  1129          0.00       0.00       0.00       0.00       0.00       0.00      47.40      25.36      26.84       2.21       0.30       0.08      14.60
  1130          0.00       0.00       0.00       0.00       0.00      39.14      46.58      47.06      46.39      17.66      37.77      33.17      38.25
  1131          0.00       0.00       0.00       0.00       0.00      28.98      45.01      71.56     104.96      82.97      80.61      39.04      64.73
  1132          0.00       0.00       0.00       0.00       0.00      39.33      50.12      70.81      60.38      60.00      99.88      81.49      66.00
  1133          0.00       0.00       0.00       0.00       0.00       0.00      42.56      49.36      37.15      23.08      32.88      78.51      37.65
  1134          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       9.37       0.88       0.12       0.00       1.48
  1135          0.00       0.00       0.00       0.00       0.00       0.00       0.00      22.42      46.51      55.23       3.28       1.17      18.37
  1136          0.00       0.00       0.00       0.00       0.00       0.00      44.21      43.19      64.75      63.67      83.62     134.14      61.94
  1137          0.00       0.00       0.00       0.00       0.00       0.00       0.00      46.04      37.20      16.75      19.40       3.41      17.54
  1138          0.00       0.00       0.00       0.00       0.00       0.00       0.00      32.53      60.51      89.73      72.80     100.97      50.94
